CF705,11:27:37.0,16165,292,16120,1,16165,2,162,4.74792e+06
CF705,11:28:18.500,16165,292,16120,2,16165,1,162,4.74792e+06
CF705,11:30:01.0,16165,292,16145,1,16190,1,162,4.74792e+06
CF705,11:30:01.0,16165,292,16145,1,16190,1,162,4.74792e+06
CF705,11:30:01.0,16165,292,16145,1,16190,1,162,4.74792e+06
CF705,11:30:01.0,16165,292,16145,1,16190,1,162,4.74792e+06
CF705,11:30:01.0,16165,292,16145,1,16190,1,162,4.74792e+06
